2017.10.08 15:57:03 INFO  web[][o.s.s.e.IndexCreator] Create type components/authorization
2017.10.08 15:57:03 INFO  web[][o.s.s.e.IndexCreator] Create index tests
2017.10.08 15:57:04 INFO  web[][o.s.s.e.IndexCreator] Create type tests/test
2017.10.08 15:57:04 INFO  web[][o.s.s.e.IndexCreator] Create index projectmeasures
2017.10.08 15:57:05 INFO  web[][o.s.s.e.IndexCreator] Create type projectmeasures/projectmeasure
2017.10.08 15:57:05 INFO  web[][o.s.s.e.IndexCreator] Create type projectmeasures/authorization
2017.10.08 15:57:05 INFO  web[][o.s.s.e.IndexCreator] Create index rules
2017.10.08 15:57:05 INFO  web[][o.s.s.e.IndexCreator] Create type rules/activeRule
2017.10.08 15:57:05 INFO  web[][o.s.s.e.IndexCreator] Create type rules/ruleExtension
2017.10.08 15:57:06 INFO  web[][o.s.s.e.IndexCreator] Create type rules/rule
2017.10.08 15:57:06 INFO  web[][o.s.s.e.IndexCreator] Create index issues
2017.10.08 15:57:07 INFO  web[][o.s.s.e.IndexCreator] Create type issues/issue
2017.10.08 15:57:07 INFO  web[][o.s.s.e.IndexCreator] Create type issues/authorization
2017.10.08 15:57:07 INFO  web[][o.s.s.e.IndexCreator] Create index users
2017.10.08 15:57:07 INFO  web[][o.s.s.e.IndexCreator] Create type users/user
2017.10.08 15:57:07 INFO  web[][o.s.s.e.IndexCreator] Create index views
2017.10.08 15:57:08 INFO  web[][o.s.s.e.IndexCreator] Create type views/view
2017.10.08 15:57:08 INFO  web[][o.s.s.n.NotificationDaemon] Notification service started (delay 60 sec.)
2017.10.08 15:57:09 INFO  web[][o.s.s.s.RegisterMetrics] Register metrics
2017.10.08 15:57:09 INFO  web[][o.s.s.r.RegisterRules] Register rules
2017.10.08 15:57:16 INFO  web[][o.s.s.q.BuiltInQProfileRepositoryImpl] Load quality profiles
2017.10.08 15:57:16 INFO  web[][o.s.s.q.RegisterQualityProfiles] Register quality profiles
2017.10.08 15:57:16 INFO  web[][o.s.s.q.RegisterQualityProfiles] Register profile cs/Sonar way
2017.10.08 15:57:17 INFO  web[][o.s.s.q.RegisterQualityProfiles] Register profile java/Sonar way
2017.10.08 15:57:18 INFO  web[][o.s.s.q.RegisterQualityProfiles] Register profile flex/Sonar way
2017.10.08 15:57:18 INFO  web[][o.s.s.q.RegisterQualityProfiles] Register profile xml/Sonar way
2017.10.08 15:57:18 INFO  web[][o.s.s.q.RegisterQualityProfiles] Register profile py/Sonar way
2017.10.08 15:57:18 INFO  web[][o.s.s.q.RegisterQualityProfiles] Register profile php/Sonar way
2017.10.08 15:57:18 INFO  web[][o.s.s.q.RegisterQualityProfiles] Register profile php/PSR-2
2017.10.08 15:57:19 INFO  web[][o.s.s.q.RegisterQualityProfiles] Register profile php/Drupal
2017.10.08 15:57:19 INFO  web[][o.s.s.q.RegisterQualityProfiles] Register profile js/Sonar way Recommended
2017.10.08 15:57:19 INFO  web[][o.s.s.q.RegisterQualityProfiles] Register profile js/Sonar way
2017.10.08 15:57:19 INFO  web[][o.s.s.s.RegisterPermissionTemplates] Register permission templates
2017.10.08 15:57:19 INFO  web[][o.s.s.s.RenameDeprecatedPropertyKeys] Rename deprecated property keys
2017.10.08 15:57:19 INFO  web[][o.s.s.p.w.MasterServletFilter] Initializing servlet filter org.sonar.server.ws.WebServiceFilter@5708f3bc [pattern=UrlPattern{inclusions=[/api/measures/component/*, ...], exclusions=[/api/properties*, ...]}]
2017.10.08 15:57:19 INFO  web[][o.s.s.p.w.MasterServletFilter] Initializing servlet filter org.sonar.server.ws.DeprecatedPropertiesWsFilter@7106d0e2 [pattern=UrlPattern{inclusions=[/api/properties/*], exclusions=[]}]
2017.10.08 15:57:19 INFO  web[][o.s.s.p.w.MasterServletFilter] Initializing servlet filter org.sonar.server.ws.WebServiceReroutingFilter@316c4a5c [pattern=UrlPattern{inclusions=[/api/components/bulk_update_key, ...], exclusions=[]}]
2017.10.08 15:57:19 INFO  web[][o.s.s.p.w.MasterServletFilter] Initializing servlet filter org.sonar.server.authentication.InitFilter@f1d0383 [pattern=UrlPattern{inclusions=[/sessions/init/*], exclusions=[]}]
2017.10.08 15:57:19 INFO  web[][o.s.s.p.w.MasterServletFilter] Initializing servlet filter org.sonar.server.authentication.OAuth2CallbackFilter@19769351 [pattern=UrlPattern{inclusions=[/oauth2/callback/*], exclusions=[]}]
2017.10.08 15:57:19 INFO  web[][o.s.s.p.w.MasterServletFilter] Initializing servlet filter org.sonar.server.authentication.ws.LoginAction@58f658c3 [pattern=UrlPattern{inclusions=[/api/authentication/login], exclusions=[]}]
2017.10.08 15:57:19 INFO  web[][o.s.s.p.w.MasterServletFilter] Initializing servlet filter org.sonar.server.authentication.ws.LogoutAction@6749ff9c [pattern=UrlPattern{inclusions=[/api/authentication/logout], exclusions=[]}]
2017.10.08 15:57:19 INFO  web[][o.s.s.p.w.MasterServletFilter] Initializing servlet filter org.sonar.server.authentication.ws.ValidateAction@3093281b [pattern=UrlPattern{inclusions=[/api/authentication/validate], exclusions=[]}]
2017.10.08 15:57:19 INFO  web[][o.s.s.n.NotificationDaemon] Notification service started (delay 60 sec.)
2017.10.08 15:57:19 INFO  web[][o.s.s.e.IndexerStartupTask] Indexing of type [rules/activeRule] ...
2017.10.08 15:57:23 INFO  web[][o.s.s.e.IndexerStartupTask] Indexing of type [rules/activeRule] done | time=3443ms
2017.10.08 15:57:23 INFO  web[][o.s.s.e.IndexerStartupTask] Indexing of types [rules/rule],[rules/ruleExtension] ...
2017.10.08 15:57:27 INFO  web[][o.s.s.e.IndexerStartupTask] Indexing of types [rules/rule],[rules/ruleExtension] done | time=4113ms
2017.10.08 15:57:27 INFO  web[][o.s.s.e.IndexerStartupTask] Indexing of type [users/user] ...
2017.10.08 15:57:29 INFO  web[][o.s.s.e.IndexerStartupTask] Indexing of type [users/user] done | time=2759ms
2017.10.08 15:57:29 INFO  web[][o.s.s.e.IndexerStartupTask] Indexing of type [components/component] ...
2017.10.08 15:57:31 INFO  web[][o.s.s.e.IndexerStartupTask] Indexing of type [components/component] done | time=1078ms
2017.10.08 15:57:31 INFO  web[][o.s.s.e.IndexerStartupTask] Indexing of type [views/view] ...
2017.10.08 15:57:32 INFO  web[][o.s.s.e.IndexerStartupTask] Indexing of type [views/view] done | time=1092ms
2017.10.08 15:57:32 INFO  web[][o.s.s.e.IndexerStartupTask] Indexing of type [issues/issue] ...
2017.10.08 15:57:33 INFO  web[][o.s.s.e.IndexerStartupTask] Indexing of type [issues/issue] done | time=1083ms
2017.10.08 15:57:33 INFO  web[][o.s.s.e.IndexerStartupTask] Indexing of types [components/authorization],[projectmeasures/authorization],[issues/authorization] ...
2017.10.08 15:57:37 INFO  web[][o.s.s.e.IndexerStartupTask] Indexing of types [components/authorization],[projectmeasures/authorization],[issues/authorization] done | time=4417ms
2017.10.08 15:57:37 INFO  web[][o.s.s.e.IndexerStartupTask] Indexing of type [tests/test] ...
2017.10.08 15:57:38 INFO  web[][o.s.s.e.IndexerStartupTask] Indexing of type [tests/test] done | time=1085ms
2017.10.08 15:57:38 INFO  web[][o.s.s.e.IndexerStartupTask] Indexing of type [projectmeasures/projectmeasure] ...
2017.10.08 15:57:39 INFO  web[][o.s.s.e.IndexerStartupTask] Indexing of type [projectmeasures/projectmeasure] done | time=1014ms
2017.10.08 15:57:39 INFO  web[][o.s.s.n.NotificationDaemon] Notification service stopped
2017.10.08 15:57:39 INFO  web[][o.s.s.p.Platform] WebServer is operational
2017.10.08 16:17:30 INFO  web[][o.s.s.n.NotificationDaemon] Notification service stopped
2017.10.08 16:17:30 INFO  web[][o.s.s.p.d.EmbeddedDatabase] Embedded database stopped
